number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda
823,0 days 00:00:05.410073,0.9943400795152586,0.02515185571916217,8,0.027109683197376822,302,20,0.00011429013454639,0.007763677592694853
824,0 days 00:00:05.912521,0.3445481890491829,0.07420852851662448,6,0.021649399823546484,335,78,0.00020039672664909084,0.001954955911854515
825,0 days 00:00:07.160363,0.7292851238941778,0.04711198462437533,18,0.017421425573979306,357,24,0.002371417097781242,0.04188109826230289
826,0 days 00:00:11.250814,0.7779072496312011,0.011085259405121424,12,0.015555628156266913,435,42,0.0017463145790348172,0.09540902128313333
827,0 days 00:00:20.967779,0.3585195897192335,0.0961759798006404,4,0.01528496918577925,1394,19,0.015233932676259748,0.007896279485696213
828,0 days 00:00:17.713334,0.42375882134424914,0.035440003247399036,3,0.07257208531414495,1237,65,0.010971678041996308,0.0011203486107525297
829,0 days 00:00:09.694894,0.605436844704716,0.013354755869453415,10,0.09256924569161464,427,34,0.026113138720379465,0.00037431584148008603
830,0 days 00:01:52.945686,0.12482694505930879,0.04230985701484058,17,0.013578186728798507,3006,98,0.0016936799706306835,0.002417520660002719
831,0 days 00:00:07.363300,0.6472923976483438,0.024581877657700032,10,0.09999723617491124,370,20,0.00041200990466056897,0.014337202223707947
832,0 days 00:00:13.615459,0.3677656878080965,0.0883550986426913,14,0.010935288848158115,507,49,0.004599074960359142,0.0034224847155387584
833,0 days 00:00:08.319288,0.5631415047707713,0.07058633185636531,5,0.018007959800005836,508,19,0.0007336138093916209,0.0009496295584320948
834,0 days 00:00:06.179202,0.4986384681331979,0.013867824015492518,4,0.06848733990239497,389,41,0.03452121919011146,0.018705297910047762
835,0 days 00:00:54.382924,0.17992419085619865,0.08003631825714556,19,0.07250261092315158,2866,24,0.0010477560101092298,0.0008157003376256674
836,0 days 00:00:16.109270,0.8877741864923748,0.021509148763793617,11,0.14044864367161322,747,30,0.009558778164362056,0.015079107314917512
837,0 days 00:00:25.104105,0.23744710598504593,0.029370678683869028,15,0.018584459017661994,1384,21,0.007539122485173322,0.09441891799678996
838,0 days 00:00:15.326712,0.19005720798594844,0.029473439603060037,9,0.017324872548071458,744,35,0.0004845347338467879,0.00010367482028851718
839,0 days 00:00:09.518087,0.7985389486060871,0.016522910781023418,15,0.06795266977679326,516,21,0.005547568264607599,0.0013602923162890843
840,0 days 00:00:06.196399,0.9696326617986278,0.01693034338294664,9,0.01957227662049152,322,24,0.016063218472460686,0.011198987881803053
841,0 days 00:00:06.810508,0.16289057765112028,0.04349912223821668,11,0.03343847759159535,278,45,0.0009077399825103979,0.026574590993666193
842,0 days 00:00:29.369623,0.8468570421839571,0.015585536687634889,4,0.013946548606124426,2087,10,0.00018997015528511444,0.00034762331628122395
843,0 days 00:00:15.368575,0.8153011465715188,0.013758037627768954,11,0.015595478523989102,788,24,0.0002382883794026139,0.0003152728647515193
844,0 days 00:00:45.174399,0.7283814351467132,0.04393538615217084,10,0.18156125270345966,2838,14,0.0001764471861301185,0.0040456629406561
845,0 days 00:00:09.632172,0.18677564057085538,0.01234354517677422,19,0.08807721870680103,383,37,0.09814163052909278,0.0027126371035549315
846,0 days 00:00:15.992364,0.8904599124692774,0.028671610784698636,3,0.0895211510355672,1134,31,0.047248716519427525,0.011766431710450768
847,0 days 00:00:19.946996,0.8277660212276418,0.010089439129831318,17,0.036422471370166,633,61,0.006250309656945719,0.00046435023964729434
848,0 days 00:00:14.615646,0.7756628712174816,0.03743156818281657,5,0.011417851529180493,868,58,0.07994034953737619,0.022692155299977004
849,0 days 00:00:32.339876,0.9584359990260266,0.014132243467696119,17,0.1497150652496025,2151,11,0.002707418517440429,0.0007870126722790757
850,0 days 00:00:49.085388,0.4099614114933391,0.07475637789677542,9,0.08218873985765887,3477,10,0.0001350012485511824,0.0006035692514209691
851,0 days 00:00:20.082554,0.35262085911066365,0.17446556458952814,17,0.039657784185203424,622,66,0.00011565675081864313,0.00028703132700864687
852,0 days 00:00:09.408165,0.7156961369441919,0.056343640513049235,4,0.08087920601200851,602,95,0.000360494479995451,0.004486630850987883
853,0 days 00:00:31.129974,0.30305914601814377,0.15915157220318088,10,0.01760069683251024,1564,24,0.00023434750646130704,0.00015334866851403632
854,0 days 00:00:06.597677,0.45772086269391743,0.016244424873561928,9,0.029891659479726457,427,10,0.002323629482576185,0.00022970215789165833
855,0 days 00:01:08.247224,0.8400288871461201,0.10435473444521239,6,0.023634647531585548,3852,50,0.0015000047039922834,0.0020533671774435568
856,0 days 00:00:14.869958,0.12307157545484344,0.10001105575024442,10,0.033400518124112856,619,53,0.04064301520132185,0.0002662021686918013
857,0 days 00:00:23.302038,0.9437142028815314,0.0371178211664253,6,0.09096405602344991,1196,99,0.0015503067828005113,0.007647405536565705
858,0 days 00:02:09.052525,0.7061385590388112,0.19379147085601992,19,0.07153690811926113,3064,91,0.0003989379576742403,0.0001748685743913408
859,0 days 00:02:23.819521,0.4299485046252356,0.013938089634243006,15,0.06773924743183991,4622,59,0.00026505680782739786,0.026499257479223416
860,0 days 00:00:04.082532,0.3689171328209049,0.02849552424814421,6,0.012370064060374858,292,12,0.00016401870115991468,0.028098976698960065
861,0 days 00:01:32.898573,0.8729540897759387,0.10631239206287835,19,0.02401856919666572,4001,36,0.003361268073850681,0.00017194882127369508
862,0 days 00:00:20.981694,0.22043194979475955,0.016435761281643747,13,0.18249897419747882,1592,11,0.010425971336479212,0.003923813445094417
863,0 days 00:00:14.486202,0.8076925388412386,0.01838406534260299,3,0.03645419545311652,1225,20,0.05972791863943375,0.002059517333472675
864,0 days 00:01:16.299037,0.20548786994122648,0.015391165605238458,11,0.1605926952546607,3790,31,0.0005717778586173815,0.01199419046631686
865,0 days 00:00:12.327008,0.7362149198063039,0.12480277890881711,19,0.06710843215241467,373,94,0.04187415642413147,0.0186989974544091
866,0 days 00:00:39.914747,0.9976026793411741,0.019811730317905823,15,0.03709479973804753,1866,49,0.039429949011322796,0.0422345924649418
867,0 days 00:00:06.827404,0.28359313213040194,0.010226358251563303,6,0.03516021281245946,583,12,0.0026453994850111867,0.03239003177734809
868,0 days 00:00:21.188800,0.8065799839908194,0.016213305898962665,13,0.045415366829623244,537,81,0.00245233830766671,0.006978810085725711
869,0 days 00:00:03.671051,0.17863588095685046,0.1505331056508202,13,0.018777553957175758,254,19,0.005156424693780092,0.004907579189427366
870,0 days 00:00:53.324009,0.247927267380058,0.0332886439057058,16,0.19213482230775727,2488,33,0.005797068563240793,0.00021942423558226137
871,0 days 00:00:07.239155,0.5108212005698888,0.17973005795083558,12,0.09590305434862266,414,27,0.05210003170593964,0.000442980583238763
872,0 days 00:00:08.539070,0.8158712173596643,0.08695897119771821,14,0.017117144834846405,309,62,0.09764550363757471,0.09470031091498149
873,0 days 00:00:34.419284,0.9432633996523108,0.03231288551806444,18,0.08295280343361516,1804,53,0.06492274310805961,0.042217880709793494
874,0 days 00:00:24.641775,0.8642621892434434,0.034296773220157395,18,0.07352984384191226,998,51,0.09689487127462355,0.0004924105018978368
875,0 days 00:00:02.252889,0.6926315428298091,0.15069650331948273,2,0.038226638062731376,267,10,0.011151841718480576,0.07083339383518206
876,0 days 00:00:23.661065,0.44606860220206923,0.056008482711508704,12,0.1882739479034305,1642,17,0.00034201478065691376,0.0003673082459164373
877,0 days 00:00:29.287689,0.2935074589507854,0.01553682902664267,11,0.014099681282841428,1185,46,0.0024143558455975538,0.007008041001649265
878,0 days 00:00:06.274769,0.1499734002233676,0.012003259691416428,10,0.09547876048073348,427,16,0.003686001369980602,0.00044232961128341753
879,0 days 00:00:12.909415,0.11520189167391658,0.11657753382138435,11,0.10552782857453384,505,67,0.0009255825290466036,0.0033988043268356307
880,0 days 00:00:35.410063,0.667073005860472,0.1364522340845916,6,0.010387692816989652,2014,32,0.0030459900746596952,0.03695158514434289
881,0 days 00:01:24.888986,0.5565243819676358,0.019588648635620265,17,0.07597247103167747,4807,19,0.08302276826745235,0.0021493441332841017
882,0 days 00:00:04.425758,0.2656636719490128,0.023077209721241585,4,0.05005196405597844,318,62,0.00012339512283999173,0.00462747555656924
883,0 days 00:00:32.701740,0.19006771797178357,0.01615421025934984,13,0.0512970678626828,2186,11,0.0008794178634001145,0.0007537036155045373
884,0 days 00:00:28.861629,0.1889779746093417,0.01749139162813548,11,0.19869416035370596,1121,78,0.00024530923716228697,0.0006172399219780616
885,0 days 00:00:18.430265,0.7560273443751543,0.01139415342441116,4,0.09711803915539916,1224,59,0.00011884032485719496,0.001239577236864843
886,0 days 00:00:11.622795,0.2588680096262961,0.01036973155683242,2,0.12955801684338222,951,19,0.005118374133997379,0.05038083982517782
887,0 days 00:00:11.271639,0.46728420018214656,0.030086167751735525,6,0.017091037922650328,694,17,0.03412637431206757,0.01623221987429949
888,0 days 00:00:08.397971,0.9622429605207174,0.07876220487488997,17,0.04151066167026637,252,63,0.004696652614717357,0.01346547075807474
889,0 days 00:00:58.525999,0.9960963296423153,0.11942859615177649,6,0.04962993410032958,4905,95,0.0669119479301221,0.04305534636709674
890,0 days 00:00:11.443084,0.26337007476520424,0.09672083344614497,7,0.05031784403115942,594,91,0.00024941239351004407,0.0014638944277765799
891,0 days 00:00:07.422079,0.1727882462405515,0.10349568440831658,7,0.037884318284100035,452,17,0.021684339369346158,0.03575853377336957
892,0 days 00:00:22.487815,0.6140419838462812,0.07313651860350756,4,0.013344229087950101,1525,49,0.001478411322324813,0.0004888203288567466
893,0 days 00:00:09.558083,0.1610073862551059,0.018181193674873523,13,0.07237839413116058,479,23,0.000844853602544949,0.00022786828560122276
894,0 days 00:00:12.297913,0.18421448654764444,0.1194406322630219,11,0.02382373591114542,753,14,0.00619806881788368,0.0004369789812006688
895,0 days 00:00:06.352151,0.49744314386869093,0.07445747166617073,11,0.06278037122161284,291,30,0.001878331821145366,0.01330513976255624
896,0 days 00:00:31.741828,0.3015458411448453,0.013579323369954044,16,0.024042842325662003,1294,39,0.01656909665730292,0.0030325451157508596
897,0 days 00:00:16.626659,0.2060833698606941,0.031084736541165003,10,0.01687759037150665,837,25,0.0002468899486185934,0.005787100274771458
898,0 days 00:01:09.067452,0.5876576564043794,0.029985203900192384,6,0.01377223831526233,3995,25,0.0019019678702143087,0.00023850213974656117
899,0 days 00:00:26.131954,0.2748457160494713,0.1834794504694941,14,0.015936242437500307,1685,12,0.0009938445265875802,0.0020108016320449272
900,0 days 00:01:18.584893,0.14995465429489369,0.015345713367394561,19,0.0241402947968905,2600,73,0.08850901749658385,0.003256919813752914
901,0 days 00:00:15.611554,0.9628940278363097,0.12291356634230358,14,0.020974109258938226,641,40,0.0004940697182881941,0.04272907583169561
902,0 days 00:00:56.231024,0.29290302410102415,0.03213001893105183,10,0.02923945564372563,2549,35,0.07076791548939446,0.007306129575704208
903,0 days 00:00:42.788411,0.5582673718495935,0.07766082950562025,19,0.10123687394106712,1833,83,0.0694295760730644,0.0016658148078665708
904,0 days 00:00:04.492686,0.8962844607898999,0.07221816985663607,19,0.16802249411657977,289,10,0.03888817945275281,0.00012527646183704597
905,0 days 00:01:17.395984,0.9981836308851453,0.11117835336488412,17,0.01677564253187258,3424,43,0.00041545366797986064,0.0007531382793546916
906,0 days 00:00:08.530319,0.8163433431723588,0.044199049525514594,6,0.16054582922877647,444,50,0.0005895847996711862,0.0017722024303035593
907,0 days 00:01:30.261701,0.6585696155692048,0.02548648060331683,11,0.11278941833960704,3611,39,0.0004386536414883498,0.0003288020990362998
908,0 days 00:00:48.583965,0.26676906741809914,0.03988627625824215,15,0.02530869991286995,1707,84,0.06366157335071292,0.0001728074731966023
909,0 days 00:00:26.967379,0.6179241236748042,0.0230294881858863,8,0.013387790454438848,1581,22,0.053499468605737656,0.027413562236380754
910,0 days 00:00:05.434879,0.6467117090395688,0.04111019448946527,10,0.1579802385211339,401,11,0.006974904791179837,0.06566107898957607
911,0 days 00:00:26.642486,0.16750435582204853,0.19464498120003698,10,0.11090957761705378,1127,44,0.00012568139680007773,0.08103194554868029
912,0 days 00:00:50.050115,0.5999172262652237,0.15547340809945787,6,0.11504115320253344,2747,45,0.0012209357584399216,0.006974751468135236
913,0 days 00:00:59.016218,0.5413875906867596,0.12482882494961942,8,0.057917057889383776,3183,25,0.020461523204490288,0.0005492333734408023
914,0 days 00:00:52.283723,0.45837986946256903,0.1426830702378594,15,0.018519415670441693,2886,22,0.010252771635429038,0.0003512168802489878
915,0 days 00:00:19.211154,0.36695802827291746,0.032822523163886445,10,0.1755471608220359,1041,21,0.063611223219228,0.04587369524518008
916,0 days 00:00:07.384722,0.8075598007105229,0.05907808365872132,5,0.014501479518619192,481,94,0.0015659497940256947,0.004477000394881622
917,0 days 00:00:18.501390,0.9749697661728889,0.0619422332439088,5,0.03960923851996413,1158,67,0.018563612229347118,0.05203613527959659
918,0 days 00:00:22.365997,0.7274437262446133,0.15536099648700488,10,0.015498699504247046,1647,10,0.0012129805994700498,0.01743561544396147
919,0 days 00:00:21.339500,0.21800833672157566,0.19262368288142243,16,0.03097586596518348,1089,26,0.00023488649965082247,0.00040782674114018955
920,0 days 00:02:17.288196,0.45396005067812994,0.04371475760155902,14,0.10361859473780147,4119,81,0.00015355776854511185,0.03296997353248404
921,0 days 00:00:20.442321,0.4390926319430255,0.04827703557277465,7,0.06058646337850372,1043,45,0.00010058933276283163,0.0006999940998514345
922,0 days 00:00:33.395616,0.930702199232355,0.057173526783770065,13,0.015560673821779685,1084,85,0.00963555426405235,0.017270361604807175
923,0 days 00:00:17.869755,0.9192914873390561,0.19185195893925538,15,0.04003978186932546,863,30,0.009988410784619043,0.00011280186455225327
924,0 days 00:00:09.836236,0.796680936764008,0.1442027189128827,6,0.010220201420836121,606,84,0.008409809908114876,0.04779538150041308
925,0 days 00:00:46.620193,0.20231626690233637,0.13336891116826538,7,0.026259630367282627,2635,24,0.006036853289007104,0.0014633113653676714
926,0 days 00:00:49.772680,0.3108238720345772,0.012078371807716665,15,0.05721658818450511,1555,60,0.0205108121920976,0.019453226389585777
927,0 days 00:00:37.159336,0.4149652086212128,0.11841121867245008,14,0.022627662661785643,1951,23,0.00969120392401172,0.001078277185785403
928,0 days 00:00:23.035735,0.8190139633035309,0.04310371308669124,10,0.03680188528137994,849,67,0.005103550615436238,0.0003406661901879735
929,0 days 00:00:13.971148,0.5512620034536961,0.13195994056615953,18,0.018057207366516146,675,28,0.004378829279800519,0.0009331592703633809
930,0 days 00:00:06.172190,0.5293965082744145,0.025562073676861603,10,0.17754795057907677,270,34,0.07716582650352652,0.0001692898982754025
931,0 days 00:00:10.262136,0.5718420266921915,0.041151885806957555,3,0.1981786677938635,922,70,0.00057711702716062,0.00016324617709970846
932,0 days 00:01:20.234945,0.6721695850555678,0.1836984945205994,13,0.011569898103246332,3701,32,0.00023418849915282514,0.0015500724629369817
933,0 days 00:00:49.343068,0.21435634845763313,0.03352644591446492,4,0.04745704628196636,3571,48,0.06365874596276937,0.005309964042566355
934,0 days 00:00:18.692335,0.18627584129989583,0.1130606454001121,19,0.09667679283930133,656,50,0.020052314429366936,0.027143226617110622
935,0 days 00:01:06.779200,0.8650967079112759,0.05475472991251284,17,0.08011607228641214,3520,23,0.0010904211561320709,0.013477499459044912
936,0 days 00:01:12.516575,0.5519605551343169,0.019024420933550175,4,0.0271708345108783,4904,63,0.00013779811370031835,0.006897559558123931
937,0 days 00:00:22.789803,0.7623631178228755,0.09287508410099564,19,0.016530828596515137,760,73,0.03716942333437222,0.012954760551681335
938,0 days 00:00:20.886157,0.18784047312821733,0.14925937411120832,18,0.020396065357998466,1329,12,0.007648787826898639,0.001815196558081858
939,0 days 00:01:23.941610,0.9332238343525712,0.05693701062763066,14,0.19284823734419917,2796,92,0.0019377688970168543,0.00011263424421387446
940,0 days 00:00:36.512890,0.627439953783716,0.0657983256490135,3,0.09064882529429158,2528,25,0.04828862947156519,0.044568772332772344
941,0 days 00:00:08.036320,0.5380454391486039,0.05285984363082271,5,0.08750303482885821,520,11,0.0014813039924421348,0.004360151592357896
942,0 days 00:01:05.412521,0.12114226104237363,0.03912539855630005,6,0.057788083974598524,3844,49,0.023773466738222178,0.00010528069249326374
943,0 days 00:01:05.278464,0.18496030467054014,0.013932318317039746,3,0.18439828951953455,4699,32,0.0010594626195388947,0.00798431507330744
944,0 days 00:00:08.404554,0.7121483645178123,0.03566162443603472,10,0.01818552592502181,469,18,0.012230538864510958,0.00015434415486551215
945,0 days 00:00:49.787875,0.2180563538969399,0.08729571839397988,4,0.04584893298958854,3285,23,0.0011461142838139762,0.0014617102453463831
946,0 days 00:00:11.505660,0.2714630414895416,0.02570619248392153,4,0.016383145308732708,732,87,0.026414051795994074,0.0005622585622562339
947,0 days 00:01:33.839396,0.8207522074245697,0.021565446403369916,15,0.0734537987336931,4789,25,0.03976800389337329,0.08744808063404479
948,0 days 00:00:33.320683,0.5545152444962184,0.05105990989987148,11,0.16127106449750905,1666,26,0.00027200013900933627,0.00022709500829336978
949,0 days 00:00:04.786897,0.8580753277445126,0.05062482343591962,8,0.0606505752790277,290,14,0.0008072408674122539,0.0007433229886434569
950,0 days 00:00:09.471770,0.1548973320727901,0.08872741398925532,6,0.04128590610776466,553,58,0.00014374450877269347,0.09938145024050327
951,0 days 00:01:58.008576,0.34732871954947864,0.012565326025585587,17,0.024304831951763202,4873,37,0.0021601340984554367,0.008146795223958773
952,0 days 00:00:34.023564,0.5640336763691813,0.08511679582257424,2,0.013618070737972547,2610,95,0.07228671322338498,0.00013488437525202123
953,0 days 00:01:35.079712,0.11477248492674391,0.031078991281691847,14,0.08848369101496689,4744,25,0.0036104963424042334,0.00026336553042625695
954,0 days 00:00:07.101640,0.10001802477710359,0.09303761635789519,3,0.035424752325297376,478,88,0.000273026664759426,0.09528297377638784
955,0 days 00:00:41.294588,0.7013383838055849,0.04877048511620692,16,0.10170510907695704,2706,12,0.0008210898280621457,0.0021689020852188995
956,0 days 00:00:07.560569,0.17031310805102134,0.18747236456939045,11,0.021035542266897547,348,33,0.016439027390373763,0.00017498562978096924
957,0 days 00:00:18.992148,0.280833865215435,0.022282005866057143,10,0.11759777257672789,757,66,0.007451451943722843,0.08395573026684013
958,0 days 00:00:47.560608,0.9297760724969708,0.15199775817294472,11,0.01639185274025079,2097,36,0.00581285203005737,0.0002580055358222064
959,0 days 00:00:05.125509,0.8740322941226835,0.09942362841108417,8,0.024067468383850592,317,13,0.009788204348193993,0.019410783968535107
960,0 days 00:00:15.395835,0.8113217419417632,0.16380729338324407,17,0.014569206046817836,540,51,0.0006982399408160542,0.0002420703523740098
961,0 days 00:00:50.676849,0.7679843140357553,0.011828067837849574,6,0.01934842649622824,2607,47,0.0010657221379806472,0.006670600602417824
962,0 days 00:00:06.463324,0.2356525649657309,0.116993400445617,7,0.049473466779058124,346,29,0.00022586193727460577,0.00010116376457172526
963,0 days 00:00:20.633060,0.8682438385568059,0.02545138217788749,5,0.1058471868659199,1385,10,0.02885683012250798,0.010715070545047164
964,0 days 00:00:54.134623,0.9842293089887998,0.06282136908987222,19,0.16514139156367239,3599,10,0.007613316483510114,0.01758770473544694
965,0 days 00:00:18.345912,0.8965451014458851,0.08844793816472056,9,0.15763562406754614,1093,88,0.06462299107901277,0.00011186605741006232
966,0 days 00:00:09.042005,0.2642492373813341,0.021046423937883137,18,0.011976571876067103,462,25,0.00780104269184198,0.019544192132974553
967,0 days 00:00:42.940029,0.10013534297276998,0.014289872381617072,15,0.11080443820986079,2102,25,0.028402329415044496,0.002117914487518717
968,0 days 00:00:04.940437,0.23030896976789436,0.19224081961970915,3,0.015444158639459561,352,23,0.0022457613884056342,0.012579343625485085
969,0 days 00:00:06.701880,0.21904630327534547,0.05186332616802623,12,0.06359519672348793,399,14,0.008307827335615024,0.00015021503777208124
970,0 days 00:00:17.555532,0.7294525308141278,0.08671254578857832,7,0.017364565242609403,911,78,0.010625653657555044,0.0009596623055748043
971,0 days 00:00:18.088230,0.5754876138849738,0.03178251581831096,11,0.02632882927934957,665,94,0.09988848448192122,0.0002525471258819551
972,0 days 00:00:09.007937,0.47507030202287637,0.035425104709797685,16,0.17692692813597433,362,39,0.008227590851451309,0.04191881160372947
973,0 days 00:00:44.408548,0.5659145141646414,0.01572719616308462,6,0.07667347040641087,2171,58,0.0003262765279056094,0.014060897873055448
974,0 days 00:00:09.398577,0.4161371463421326,0.07385245459057496,19,0.07764530209027454,253,71,0.06304981793756835,0.01876911558949181
975,0 days 00:00:05.414301,0.803725916317575,0.02930927236736268,16,0.010188909835555652,317,10,0.00033214262477755137,0.06383558110950792
976,0 days 00:01:12.443860,0.8950405631348897,0.013450290611648168,18,0.09882177130533831,4852,14,0.00027872030370377175,0.00019830765946546306
977,0 days 00:00:09.116838,0.18719354354420223,0.032400772510364946,9,0.10968944255585883,356,41,0.07672943270611633,0.07749820951200102
978,0 days 00:00:07.972817,0.2324488987030204,0.10794878451089258,12,0.07830614457405358,508,11,0.0018275844469094922,0.06152596592194555
979,0 days 00:00:04.501255,0.4414483085418892,0.07210669403321733,17,0.048412673213511184,275,13,0.0010178455613866792,0.006305518746888756
980,0 days 00:00:12.853628,0.8009699693509217,0.0677027964499561,18,0.019652188888246644,378,59,0.00010133514263066352,0.0001304931105566075
981,0 days 00:00:11.343151,0.2576677595977978,0.1443888912155142,3,0.020168321331283975,826,32,0.0019209437157934567,0.019075609920827432
982,0 days 00:01:13.738445,0.5091608715657927,0.13870541444182075,12,0.0862306706207275,4657,43,0.00012053223397848682,0.0007205517273039273
983,0 days 00:00:55.872303,0.1573670056201262,0.05821567398844126,3,0.014441344865752988,4213,28,0.001109417936734212,0.004258314752068188
984,0 days 00:00:12.952088,0.4946626825308268,0.1024785047870184,16,0.03366773121932131,294,95,0.000890741826771757,0.008286574138686192
985,0 days 00:00:18.688747,0.4118055898600257,0.011260133800891532,13,0.04288091863914022,550,61,0.06828125719267833,0.00309572483227256
986,0 days 00:00:33.311223,0.7460223835919985,0.03795753618389652,7,0.04055056299621687,1676,25,0.002122261142825348,0.003918470160015459
987,0 days 00:00:23.596854,0.8663894670235279,0.016142266615534532,3,0.03199477696612854,1680,13,0.014994417558857945,0.0009098972006437543
988,0 days 00:00:32.315543,0.9048259757620166,0.0856296037286437,12,0.07857999641450558,1923,12,0.0006610162109880913,0.008592886919639706
989,0 days 00:00:14.949550,0.9161693469094162,0.01689595580612586,4,0.027242814637408238,938,18,0.0003597118252512291,0.006262632970552827
990,0 days 00:00:09.079840,0.4047991617853619,0.01583332543945611,18,0.012375725897538345,317,58,0.003961801252555587,0.005015978953221372
991,0 days 00:00:41.724832,0.2823007805604688,0.15722177818565092,14,0.14702727857327924,4266,25,0.02624250164669992,0.034885389015222285
992,0 days 00:00:18.353129,0.9881252531445872,0.024708369818015517,18,0.10753302226298622,697,79,0.028527890536524454,0.0003043564146426503
993,0 days 00:00:21.674502,0.5180258237012246,0.07238137558517267,13,0.017817616579214504,1057,29,0.003147664407500761,0.0010600275847913272
994,0 days 00:00:10.350202,0.7480594937936257,0.0422365131528938,2,0.06911636918778608,770,65,0.00013427488976185632,0.0016602413845050205
995,0 days 00:00:12.706362,0.6456107184318047,0.12663065703055779,4,0.061042517710021775,842,34,0.08313209510773054,0.012681269291583946
996,0 days 00:00:17.807666,0.15828433708098497,0.1872062797167323,12,0.03367366825410835,1751,10,0.00010050324796488231,0.0161820728105279
997,0 days 00:00:11.014556,0.9413695202582241,0.03518655933374604,19,0.13063489356787356,737,13,0.0004416282780937218,0.0021643726446860935
998,0 days 00:00:22.011998,0.5599508211470869,0.17259898604479357,10,0.04260264638114789,1597,87,0.017374263947245217,0.010679788438037434
999,0 days 00:00:06.631053,0.8521357323162523,0.04039244854632567,17,0.03208013803618115,329,31,0.09369198191438588,0.0011819747770601772
