number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
130,0 days 00:00:26.148560,0.01,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
131,0 days 00:00:26.494248,0.025,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
132,0 days 00:00:26.527899,0.05,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
133,0 days 00:00:26.022491,0.075,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
134,0 days 00:00:25.888220,0.1,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
135,0 days 00:00:25.848011,0.15,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
136,0 days 00:00:25.874716,0.2,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
137,0 days 00:00:26.102864,0.5,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
138,0 days 00:00:26.114448,0.75,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
139,0 days 00:00:26.280880,1.0,0.11931116117533669,4,0.9643920831948469,0.002268875545197093,999,4.138178819010992
140,0 days 00:00:25.959895,0.01,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
141,0 days 00:00:26.014973,0.025,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
142,0 days 00:00:26.375782,0.05,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
143,0 days 00:00:25.937110,0.075,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
144,0 days 00:00:26.114111,0.1,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
145,0 days 00:00:26.197104,0.15,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
146,0 days 00:00:26.004873,0.2,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
147,0 days 00:00:26.222827,0.5,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
148,0 days 00:00:25.994481,0.75,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
149,0 days 00:00:26.056289,1.0,0.09067193551328856,3,0.0444255340261874,0.0014261112109769632,999,14.044709855418638
150,0 days 00:00:27.082913,0.01,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
151,0 days 00:00:27.014601,0.025,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
152,0 days 00:00:27.075620,0.05,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
153,0 days 00:00:27.380194,0.075,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
154,0 days 00:00:26.577661,0.1,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
155,0 days 00:00:26.376035,0.15,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
156,0 days 00:00:26.790109,0.2,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
157,0 days 00:00:26.873447,0.5,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
158,0 days 00:00:26.502169,0.75,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
159,0 days 00:00:26.565177,1.0,0.15961244841272348,2,0.47608771197840094,0.35169124733658086,999,467.10861240133767
160,0 days 00:00:26.206993,0.01,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
161,0 days 00:00:26.063470,0.025,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
162,0 days 00:00:25.028652,0.05,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
163,0 days 00:00:25.730798,0.075,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
164,0 days 00:00:26.157184,0.1,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
165,0 days 00:00:26.247711,0.15,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
166,0 days 00:00:26.588724,0.2,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
167,0 days 00:00:26.784966,0.5,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
168,0 days 00:00:25.903288,0.75,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
169,0 days 00:00:26.112781,1.0,0.02701948507230849,3,1.1288756397446442,0.003330972421512772,999,635.6812479949498
170,0 days 00:00:26.016537,0.01,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
171,0 days 00:00:26.255560,0.025,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
172,0 days 00:00:25.784338,0.05,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
173,0 days 00:00:26.403500,0.075,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
174,0 days 00:00:25.547648,0.1,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
175,0 days 00:00:25.657570,0.15,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
176,0 days 00:00:25.476209,0.2,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
177,0 days 00:00:25.948343,0.5,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
178,0 days 00:00:25.604138,0.75,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
179,0 days 00:00:25.323789,1.0,0.3115387959947565,3,0.06780263866832785,0.08303610698165592,999,62.719024195978534
180,0 days 00:00:24.918364,0.01,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
181,0 days 00:00:25.828575,0.025,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
182,0 days 00:00:25.147362,0.05,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
183,0 days 00:00:25.222008,0.075,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
184,0 days 00:00:24.957996,0.1,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
185,0 days 00:00:24.910699,0.15,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
186,0 days 00:00:25.412029,0.2,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
187,0 days 00:00:24.693691,0.5,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
188,0 days 00:00:25.352030,0.75,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
189,0 days 00:00:25.496375,1.0,0.1828406896216115,2,0.0034478106535624944,0.006105739952736639,999,130.8142944207216
190,0 days 00:00:25.691700,0.01,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
191,0 days 00:00:25.622580,0.025,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
192,0 days 00:00:26.100438,0.05,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
193,0 days 00:00:25.597767,0.075,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
194,0 days 00:00:26.136723,0.1,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
195,0 days 00:00:26.384613,0.15,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
196,0 days 00:00:25.585043,0.2,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
197,0 days 00:00:24.939208,0.5,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
198,0 days 00:00:25.660734,0.75,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
199,0 days 00:00:25.803691,1.0,0.1309666581013543,2,0.004032562040008073,0.04889221030766252,999,19.428690822434948
200,0 days 00:00:24.437273,0.01,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
201,0 days 00:00:24.819894,0.025,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
202,0 days 00:00:24.861195,0.05,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
203,0 days 00:00:24.990134,0.075,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
204,0 days 00:00:24.671502,0.1,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
205,0 days 00:00:25.235759,0.15,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
206,0 days 00:00:24.489873,0.2,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
207,0 days 00:00:24.024277,0.5,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
208,0 days 00:00:25.040080,0.75,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
209,0 days 00:00:24.982695,1.0,0.06479623164284601,2,0.007611129283888563,0.003051120539823032,999,0.3436250562908516
210,0 days 00:00:25.418551,0.01,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
211,0 days 00:00:25.332914,0.025,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
212,0 days 00:00:25.632969,0.05,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
213,0 days 00:00:25.327375,0.075,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
214,0 days 00:00:25.093703,0.1,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
215,0 days 00:00:25.328585,0.15,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
216,0 days 00:00:25.300508,0.2,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
217,0 days 00:00:25.028834,0.5,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
218,0 days 00:00:25.090261,0.75,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
219,0 days 00:00:24.996803,1.0,0.01037248815753759,4,0.01862890346128082,0.058298235740265575,999,18.348238460826497
220,0 days 00:00:25.218538,0.01,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
221,0 days 00:00:24.995294,0.025,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
222,0 days 00:00:25.071858,0.05,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
223,0 days 00:00:25.723730,0.075,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
224,0 days 00:00:25.272313,0.1,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
225,0 days 00:00:24.858208,0.15,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
226,0 days 00:00:25.193987,0.2,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
227,0 days 00:00:25.141277,0.5,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
228,0 days 00:00:25.132823,0.75,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
229,0 days 00:00:23.931109,1.0,0.02159270943169431,3,0.029800992515589465,0.0634361516955063,999,1.2364399780215662
230,0 days 00:00:24.457999,0.01,0.20830887171783455,3,0.010534481037787488,0.05992432250042616,999,111.27962596542113
231,0 days 00:00:23.419741,0.025,0.20830887171783455,3,0.010534481037787488,0.05992432250042616,999,111.27962596542113
232,0 days 00:00:24.240121,0.05,0.20830887171783455,3,0.010534481037787488,0.05992432250042616,999,111.27962596542113
