number,duration,params_C,params_a,params_b,params_gamma,params_n_estimators
165,0 days 00:00:01.408089,28.520471373147885,0.9458052510576458,0.7417936582359037,0.20514577657250643,208
166,0 days 00:00:01.405468,1335.9244620264,0.9694075342934542,0.6867610923417825,0.9943442796617334,398
167,0 days 00:00:01.030942,0.0016074128196165135,0.630169429291277,0.9731818028815824,0.32438771705285974,90
168,0 days 00:00:01.094699,12.171437240282096,0.2706835304539759,0.9372725543669627,0.630591261750057,12
169,0 days 00:00:01.518804,42.12099296857815,0.7507918658351619,0.782579434053445,0.2387547213869814,13
170,0 days 00:00:01.177113,0.07088108739326894,0.7833045398388343,0.6376288870100207,0.9042093621874957,17
171,0 days 00:00:01.024295,0.0003453368856501698,0.5703137484772242,0.22030011978271877,0.3241101348177976,41
172,0 days 00:00:01.238240,1.9873024662827532,0.7943281940084715,0.11166694950582196,0.08716772384520044,22
173,0 days 00:00:01.198912,0.023618794439354267,0.5239236711233776,0.4338349143800075,0.23649611893857936,252
174,0 days 00:00:01.074813,1150.0883203379199,0.7957818484776594,0.37526958694109547,0.14193203649516595,41
175,0 days 00:00:00.995283,0.0008050900268004033,0.6982211887982588,0.41249407367210333,0.5120150916902741,67
176,0 days 00:00:01.142218,674.8714343724278,0.9726681746106756,0.7427856252789055,0.1343592280772279,56
177,0 days 00:00:01.027539,0.31427000759784035,0.24588407080414235,0.7479434959598366,0.498094467777195,306
178,0 days 00:00:01.218031,0.0001949662544133293,0.21745900534275397,0.38675813943050746,0.6165882973043489,18
179,0 days 00:00:01.328879,0.010984967108424021,0.6766675250620605,0.49888007889124003,0.38363230165691387,25
180,0 days 00:00:01.167932,0.0015111407089008074,0.3966845361675324,0.5449529292296588,0.04617149664847142,77
181,0 days 00:00:01.190036,0.003900324566091366,0.853786829292807,0.5918801399771304,0.6348516863952608,15
182,0 days 00:00:01.258936,2.9910264762802274,0.6785055960644074,0.6440702726401089,0.41647234064368766,84
183,0 days 00:00:01.020263,6.422230296518492,0.350043930717459,0.12431876015542967,0.033594569851235656,17
184,0 days 00:00:01.453144,2.608287211365737,0.5945537782625285,0.9487786424159649,0.8815243278024881,319
185,0 days 00:00:01.281112,1.5300232332840626,0.6715765274230833,0.7595569863161958,0.4236164793432303,425
186,0 days 00:00:00.819344,0.0004561037439811502,0.4758025859147017,0.5018333583630292,0.0027325856054493114,48
187,0 days 00:00:01.016043,0.7115133085746413,0.34071220077925013,0.9389644581422943,0.9993462396890043,16
188,0 days 00:00:01.075554,6130.228368537871,0.8956550780550323,0.6571477449602042,0.9925399272796349,225
189,0 days 00:00:01.439659,796.978570713057,0.1784214312858527,0.6189070163008327,0.27920878695050444,191
190,0 days 00:00:01.152313,0.09808365119718834,0.9004117622088561,0.7304089608671352,0.5590755804207642,31
191,0 days 00:00:01.217437,33.20206545373046,0.6455487683466283,0.4172836758679157,0.6133269143634711,11
192,0 days 00:00:01.418978,2.0649162277232302,0.7457195457032552,0.8519466612578769,0.44826065592424336,247
193,0 days 00:00:01.119950,0.07170539971786133,0.20625778318859667,0.1538426912222601,0.28019683035122944,173
194,0 days 00:00:01.299074,0.006214892882380892,0.2907140298760196,0.22703522991028294,0.32374560241068373,269
195,0 days 00:00:01.432636,173.2783139161386,0.63349625387002,0.20442182831445374,0.8521044514469895,142
196,0 days 00:00:01.214055,0.028108534048683572,0.9671560016989917,0.7075228286994671,0.07600729004565843,233
