number,duration,params_a,params_b,params_gamma,params_n_estimators
305,0 days 00:01:40.382918,0.5376102229018975,0.4815383100043648,0.5012990010788188,34
306,0 days 00:01:44.546728,0.8261962532058843,0.3267412801408889,0.13286699946642044,482
307,0 days 00:01:38.809082,0.5949944677018058,0.7423391117908936,0.9471140816652959,17
308,0 days 00:01:45.443116,0.11716692822381317,0.46860389904037875,0.6943438573940546,49
309,0 days 00:01:23.742386,0.19177942844309115,0.5210884581277574,0.1928426855905251,44
310,0 days 00:01:44.198512,0.591254537013149,0.8281712007660176,0.30009316225332316,390
311,0 days 00:01:51.622340,0.8770992096771631,0.7712292658805692,0.72596300423091,23
312,0 days 00:01:50.722178,0.498034494144464,0.6951983284442195,0.6908686339758988,10
313,0 days 00:01:46.805620,0.514525608167682,0.16200565440160064,0.41215791640934374,15
314,0 days 00:01:49.828673,0.23134297554812283,0.6686914838036642,0.5802259218820628,10
